,Unnamed: 0,Customer ID,Churn Label,Account Length (in months),Local Calls,Local Mins,Intl Calls,Intl Mins,Intl Active,Intl Plan,Extra International Charges,Customer Service Calls,Avg Monthly GB Download,Unlimited Data Plan,Extra Data Charges,State,Phone Number,Gender,Age,Under 30,Senior,Group,Number of Customers in Group,Device Protection & Online Backup,Contract Type,Payment Method,Monthly Charge,Total Charges,Churn Category,Churn Reason,Age Group,Age Categorize
5332,5332,0652-BFYF,0,55,274,495.4,0.0,0.0,No,no,0.0,0,2,No,4,IA,390-3873,Male,56,No,No,Yes,6,No,One Year,Direct Debit,44,2432,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5333,5333,8405-DXBE,0,3,9,20.1,0.0,0.0,No,no,0.0,0,17,Yes,0,TX,382-8518,Female,27,Yes,No,Yes,4,No,Month-to-Month,Credit Card,17,49,Not Filling Responses,Not Filling Responses,20-40,Under 30
5334,5334,0790-HTZT,0,45,155,449.9,0.0,0.0,No,no,0.0,0,5,Yes,0,MN,388-5850,Female,61,No,No,Yes,3,No,Month-to-Month,Direct Debit,38,1699,Not Filling Responses,Not Filling Responses,60-80,Between 30 - 65
5335,5335,8818-JIGS,0,24,116,342.3,0.0,0.0,No,no,0.0,0,13,Yes,0,MA,405-6298,Female,64,No,No,Yes,5,Yes,One Year,Direct Debit,31,764,Not Filling Responses,Not Filling Responses,60-80,Between 30 - 65
5336,5336,2148-QDPR,0,70,307,700.8,0.0,0.0,No,no,0.0,0,8,Yes,0,TN,348-2009,Male,65,No,Yes,Yes,4,No,Two Year,Credit Card,42,2944,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
5337,5337,1004-KFUB,0,56,308,721.9,0.0,0.0,No,no,0.0,0,9,Yes,0,WY,340-4236,Male,68,No,Yes,Yes,3,No,One Year,Credit Card,37,2055,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
5338,5338,8264-BLTO,0,62,297,619.6,0.0,0.0,No,no,0.0,0,5,Yes,0,FL,364-7644,Male,60,No,No,Yes,6,Yes,Two Year,Direct Debit,49,3021,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5339,5339,0888-WEAB,0,64,329,894.2,0.0,0.0,No,no,0.0,0,0,No,0,MT,335-9066,Male,23,Yes,No,Yes,5,No,Two Year,Credit Card,11,689,Not Filling Responses,Not Filling Responses,20-40,Under 30
5340,5340,1771-FCFU,0,4,25,61.9,0.0,0.0,No,no,0.0,0,0,No,0,MI,346-1095,Male,20,Yes,No,Yes,4,No,Month-to-Month,Credit Card,8,34,Not Filling Responses,Not Filling Responses,0-20,Under 30
5341,5341,3437-AKMM,0,66,322,787.5,0.0,0.0,No,no,0.0,0,13,No,13,AL,390-7863,Female,31,No,No,Yes,6,No,Two Year,Direct Debit,34,2202,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
5342,5342,7318-LDGR,0,66,194,461.9,0.0,0.0,No,no,0.0,0,0,No,0,FL,360-7076,Female,27,Yes,No,Yes,3,No,Two Year,Credit Card,10,679,Not Filling Responses,Not Filling Responses,20-40,Under 30
5343,5343,9947-TJJJ,0,60,76,239.4,0.0,0.0,No,no,0.0,0,0,No,0,OR,377-1293,Male,48,No,No,Yes,3,No,Two Year,Credit Card,8,476,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5344,5344,6550-YSQP,0,30,176,362.0,0.0,0.0,No,no,0.0,0,9,Yes,0,OH,340-5930,Female,60,No,No,Yes,6,Yes,Month-to-Month,Direct Debit,51,1548,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5345,5345,2739-TBFF,0,68,381,880.4,0.0,0.0,No,no,0.0,0,16,Yes,0,ID,385-1830,Male,21,Yes,No,Yes,2,Yes,Two Year,Direct Debit,46,3129,Not Filling Responses,Not Filling Responses,20-40,Under 30
5346,5346,9333-QHOO,0,71,545,1134.5,0.0,0.0,No,no,0.0,0,0,No,0,VA,352-5697,Female,50,No,No,Yes,4,No,Two Year,Direct Debit,6,437,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5347,5347,9784-CMQR,0,10,36,67.8,0.0,0.0,No,no,0.0,0,0,No,0,NH,370-5361,Female,31,No,No,Yes,6,No,Two Year,Credit Card,7,64,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
5348,5348,1588-FFEK,0,33,229,462.5,0.0,0.0,No,no,0.0,0,38,No,22,AR,337-9878,Male,41,No,No,Yes,2,Yes,One Year,Credit Card,46,1532,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5349,5349,9536-LTUG,0,12,80,196.2,0.0,0.0,No,no,0.0,0,0,No,0,LA,388-9653,Male,46,No,No,Yes,6,No,Month-to-Month,Direct Debit,8,99,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5350,5350,4970-ETWJ,0,1,6,13.0,0.0,0.0,No,no,0.0,0,0,No,0,SC,399-6233,Male,67,No,Yes,Yes,6,No,Month-to-Month,Credit Card,9,9,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
5351,5351,5146-ALIQ,0,43,60,172.3,0.0,0.0,No,no,0.0,0,0,No,0,VT,403-5552,Female,38,No,No,Yes,2,No,Two Year,Direct Debit,9,405,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
5352,5352,2649-CMHD,0,59,215,594.4,236.0,525.1,Yes,yes,0.0,0,5,Yes,0,IL,404-9348,Female,47,No,No,Yes,6,No,Month-to-Month,Direct Debit,30,1784,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5353,5353,4048-QJBR,0,62,322,561.8,0.0,0.0,No,no,0.0,0,4,Yes,0,WI,364-8981,Male,44,No,No,Yes,2,No,One Year,Direct Debit,43,2692,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5354,5354,1934-WBUH,0,68,140,405.7,0.0,0.0,No,no,0.0,0,0,No,0,CT,366-6751,Male,51,No,No,Yes,5,No,Two Year,Direct Debit,8,569,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5355,5355,4153-GEXS,0,13,58,126.9,78.0,128.7,Yes,yes,0.0,0,17,Yes,0,IN,397-8512,Female,55,No,No,Yes,5,Yes,Month-to-Month,Credit Card,25,314,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5356,5356,4575-SITD,0,62,240,617.4,0.0,0.0,No,no,0.0,0,19,Yes,0,HI,394-3806,Female,41,No,No,Yes,4,Yes,One Year,Direct Debit,41,2528,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5357,5357,5963-AXOY,0,3,8,20.5,0.0,0.0,No,no,0.0,0,0,No,0,VA,367-3971,Male,37,No,No,Yes,5,No,Month-to-Month,Paper Check,9,27,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
5358,5358,3879-YPYI,0,66,159,396.9,0.0,0.0,No,no,0.0,0,0,No,0,MO,367-7906,Male,68,No,Yes,Yes,5,No,Two Year,Credit Card,9,563,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
5359,5359,5290-HHVV,0,44,78,218.2,0.0,0.0,No,no,0.0,0,27,Yes,0,NJ,420-6780,Female,57,No,No,Yes,4,Yes,Month-to-Month,Direct Debit,42,1823,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5360,5360,7892-VJYE,0,64,227,707.2,0.0,0.0,No,no,0.0,0,6,Yes,0,SD,406-4840,Male,34,No,No,Yes,2,Yes,Two Year,Credit Card,48,3097,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
5361,5361,0217-HBZO,0,71,252,640.5,497.0,404.7,Yes,yes,0.0,0,18,Yes,0,OH,397-3058,Male,41,No,No,Yes,5,No,Month-to-Month,Direct Debit,34,2422,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5362,5362,9143-XCNA,0,61,489,983.4,0.0,0.0,No,no,0.0,0,0,No,0,NM,389-8096,Male,57,No,No,Yes,3,No,Two Year,Paper Check,9,575,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5363,5363,0175-FEVB,0,70,77,348.0,0.0,0.0,No,no,0.0,0,3,Yes,0,WY,411-5740,Female,54,No,No,Yes,2,Yes,Two Year,Credit Card,51,3542,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5364,5364,6326-EWNU,0,45,191,489.6,0.0,0.0,No,no,0.0,0,0,No,0,WV,419-4310,Male,46,No,No,Yes,3,No,Two Year,Paper Check,8,338,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5365,5365,2789-TVMK,0,52,326,836.6,0.0,0.0,No,no,0.0,0,4,Yes,0,ME,390-9627,Female,34,No,No,Yes,4,Yes,One Year,Direct Debit,32,1690,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
5366,5366,1649-ATFA,0,41,110,324.4,0.0,0.0,No,no,0.0,0,30,Yes,0,WV,359-6931,Male,32,No,No,Yes,4,Yes,Two Year,Direct Debit,42,1685,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
5367,5367,8896-AKSL,0,1,2,4.0,0.0,0.0,No,no,0.0,0,17,Yes,0,LA,367-2227,Male,26,Yes,No,Yes,3,No,Month-to-Month,Direct Debit,18,18,Not Filling Responses,Not Filling Responses,20-40,Under 30
5368,5368,0460-ONYD,0,8,19,39.4,0.0,0.0,No,no,0.0,0,0,No,0,NV,335-3880,Male,49,No,No,Yes,3,No,Month-to-Month,Paper Check,6,49,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5369,5369,2203-MPAQ,0,32,174,475.7,0.0,0.0,No,no,0.0,0,0,No,0,UT,398-8745,Male,20,Yes,No,Yes,6,No,Month-to-Month,Paper Check,10,324,Not Filling Responses,Not Filling Responses,0-20,Under 30
5370,5370,7576-DVWG,0,1,6,12.0,0.0,0.0,No,no,0.0,0,12,Yes,0,CO,379-3012,Male,30,No,No,Yes,5,No,Month-to-Month,Credit Card,28,28,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
5371,5371,1293-ZKFY,0,12,67,150.9,0.0,0.0,No,no,0.0,0,11,No,45,UT,355-3620,Male,38,No,No,Yes,5,No,Month-to-Month,Direct Debit,25,295,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
5372,5372,1264-ZCYP,0,46,77,232.2,0.0,0.0,No,no,0.0,0,6,Yes,0,PA,336-7143,Male,58,No,No,Yes,2,Yes,Month-to-Month,Direct Debit,33,1542,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5373,5373,3490-VASD,0,51,172,457.9,0.0,0.0,No,no,0.0,0,9,Yes,0,VT,346-8368,Female,40,No,No,Yes,5,Yes,Month-to-Month,Direct Debit,36,1849,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
5374,5374,6422-ZJUR,0,51,106,253.9,0.0,0.0,No,no,0.0,0,36,Yes,0,MT,393-3274,Female,29,Yes,No,Yes,2,No,Month-to-Month,Direct Debit,25,1263,Not Filling Responses,Not Filling Responses,20-40,Under 30
5375,5375,3631-BDNP,0,24,100,361.3,0.0,0.0,No,no,0.0,0,13,Yes,0,NE,332-4291,Female,79,No,Yes,Yes,3,Yes,Two Year,Direct Debit,30,730,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
5376,5376,4388-MUSI,0,71,152,499.2,0.0,0.0,No,no,0.0,0,0,No,0,HI,339-8132,Female,60,No,No,Yes,4,No,Two Year,Direct Debit,10,685,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5377,5377,7255-RKAK,0,14,41,85.2,0.0,0.0,No,no,0.0,0,11,Yes,0,MO,374-1684,Female,45,No,No,Yes,2,No,Month-to-Month,Direct Debit,23,328,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5378,5378,1121-GKPS,0,62,158,436.2,0.0,0.0,No,no,0.0,0,0,No,0,MA,389-3206,Female,51,No,No,Yes,6,No,Two Year,Credit Card,5,333,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5379,5379,8871-JLHH,0,8,39,69.3,0.0,0.0,No,no,0.0,0,0,No,0,ID,363-2193,Female,59,No,No,Yes,3,No,Month-to-Month,Credit Card,8,60,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5380,5380,7105-NYLN,0,71,429,1067.0,0.0,0.0,No,no,0.0,0,0,No,0,IA,385-3540,Male,19,Yes,No,Yes,4,No,Two Year,Direct Debit,11,756,Not Filling Responses,Not Filling Responses,0-20,Under 30
5381,5381,6609-NIEV,0,34,174,308.5,136.0,326.4,Yes,yes,0.0,0,0,No,0,DE,380-7816,Female,66,No,Yes,Yes,2,No,Month-to-Month,Direct Debit,10,326,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
5382,5382,9182-BHUZ,0,73,161,435.4,0.0,0.0,No,no,0.0,0,0,No,0,OR,366-1613,Female,32,No,No,Yes,2,No,Two Year,Credit Card,6,470,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
5383,5383,0714-TAGN,0,4,29,56.1,20.0,42.8,Yes,yes,0.0,0,4,Yes,0,PA,353-6038,Female,65,No,Yes,Yes,5,No,Month-to-Month,Direct Debit,19,84,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
5384,5384,7846-XLSK,0,61,309,609.8,0.0,0.0,No,no,0.0,0,10,No,24,HI,416-8827,Male,29,Yes,No,Yes,5,Yes,Month-to-Month,Credit Card,24,1451,Not Filling Responses,Not Filling Responses,20-40,Under 30
5385,5385,0434-XPAC,0,26,65,153.6,0.0,0.0,No,no,0.0,0,30,Yes,0,MD,349-7362,Male,26,Yes,No,Yes,3,No,Month-to-Month,Direct Debit,25,634,Not Filling Responses,Not Filling Responses,20-40,Under 30
5386,5386,0614-ZMIQ,0,38,130,381.3,0.0,0.0,No,no,0.0,0,15,Yes,0,CO,405-1132,Female,62,No,No,Yes,4,Yes,Month-to-Month,Direct Debit,31,1176,Not Filling Responses,Not Filling Responses,60-80,Between 30 - 65
5387,5387,1938-LNGB,0,7,14,35.6,0.0,0.0,No,no,0.0,0,3,Yes,0,CA,345-1243,Female,40,No,No,Yes,6,No,Month-to-Month,Credit Card,13,92,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
5388,5388,3803-UXUK,0,14,46,124.3,0.0,0.0,No,no,0.0,0,9,Yes,0,NC,414-5786,Female,26,Yes,No,Yes,6,No,Month-to-Month,Direct Debit,24,325,Not Filling Responses,Not Filling Responses,20-40,Under 30
5389,5389,1032-WYON,0,23,85,234.7,0.0,0.0,No,no,0.0,0,0,No,0,NE,388-4282,Female,47,No,No,Yes,5,No,Two Year,Direct Debit,8,192,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5390,5390,8508-RBAQ,0,1,6,14.0,0.0,0.0,No,no,0.0,0,0,No,0,IL,415-5132,Male,49,No,No,Yes,2,No,Month-to-Month,Credit Card,10,10,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5391,5391,0160-DASG,0,46,256,639.8,0.0,0.0,No,no,0.0,0,10,Yes,0,AZ,373-5928,Male,23,Yes,No,Yes,4,Yes,One Year,Direct Debit,47,2170,Not Filling Responses,Not Filling Responses,20-40,Under 30
5392,5392,5612-WJKW,0,6,26,83.7,0.0,0.0,No,no,0.0,0,21,Yes,0,SD,360-6024,Female,28,Yes,No,Yes,2,No,Month-to-Month,Credit Card,16,90,Not Filling Responses,Not Filling Responses,20-40,Under 30
5393,5393,0955-TJIS,0,69,133,344.3,0.0,0.0,No,no,0.0,0,11,Yes,0,CT,414-9119,Female,59,No,No,Yes,4,Yes,Two Year,Direct Debit,43,2945,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5394,5394,0207-RYLJ,0,47,125,284.0,0.0,0.0,No,no,0.0,0,0,No,0,VA,409-8796,Male,57,No,No,Yes,2,No,Two Year,Direct Debit,7,349,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5395,5395,5756-VCHB,0,65,117,261.3,0.0,0.0,No,no,0.0,0,0,No,0,MD,367-9765,Female,34,No,No,Yes,3,No,Two Year,Direct Debit,10,644,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
5396,5396,6991-ATME,0,4,24,71.5,28.0,43.6,Yes,yes,0.0,0,0,No,0,KS,405-1108,Male,44,No,No,Yes,4,No,Month-to-Month,Credit Card,10,44,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5397,5397,0729-NFIK,0,63,225,441.2,0.0,0.0,No,no,0.0,0,0,No,0,MA,392-1734,Female,49,No,No,Yes,2,No,Two Year,Direct Debit,13,793,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5398,5398,3153-ODVD,0,68,336,952.0,0.0,0.0,No,no,0.0,0,9,Yes,0,ME,406-2032,Male,34,No,No,Yes,2,Yes,One Year,Credit Card,39,2628,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
5399,5399,1886-OCMJ,0,72,301,787.0,0.0,0.0,No,no,0.0,0,8,No,19,CT,392-5941,Male,65,No,Yes,Yes,6,Yes,Two Year,Credit Card,54,3894,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
5400,5400,3118-LKNS,0,57,309,801.3,0.0,0.0,No,no,0.0,0,0,No,0,TN,414-9717,Male,37,No,No,Yes,2,No,Two Year,Credit Card,7,423,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
5401,5401,9897-TKNG,0,2,7,16.9,0.0,0.0,No,no,0.0,0,7,Yes,0,ND,346-4216,Female,55,No,No,Yes,6,No,Month-to-Month,Direct Debit,9,14,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5402,5402,0415-EGVA,0,68,235,612.8,0.0,0.0,No,no,0.0,0,6,Yes,0,MD,405-2276,Female,43,No,No,Yes,2,Yes,Two Year,Credit Card,42,2830,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5403,5403,3610-IRHN,0,60,172,480.2,0.0,0.0,No,no,0.0,0,3,Yes,0,VA,398-5788,Male,68,No,Yes,Yes,2,No,Two Year,Direct Debit,40,2374,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
5404,5404,1953-OXHK,0,68,72,272.7,0.0,0.0,No,no,0.0,0,4,Yes,0,VA,372-1534,Male,43,No,No,Yes,3,Yes,One Year,Direct Debit,41,2805,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5405,5405,6647-YHBG,0,24,126,341.0,24.0,237.6,Yes,yes,0.0,0,0,No,0,NV,377-4169,Female,50,No,No,Yes,3,No,Two Year,Paper Check,9,231,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5406,5406,2082-JZBD,0,6,12,36.2,0.0,0.0,No,no,0.0,0,0,No,0,KS,332-2126,Male,62,No,No,Yes,2,No,Two Year,Paper Check,12,75,Not Filling Responses,Not Filling Responses,60-80,Between 30 - 65
5407,5407,4773-AYIJ,0,8,14,45.1,0.0,0.0,No,no,0.0,0,9,Yes,0,OK,393-4823,Male,77,No,Yes,Yes,4,No,Two Year,Credit Card,13,100,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
5408,5408,3966-MSPM,0,22,140,348.3,0.0,0.0,No,no,0.0,0,0,No,0,TN,332-3544,Male,64,No,No,Yes,3,No,Two Year,Credit Card,6,127,Not Filling Responses,Not Filling Responses,60-80,Between 30 - 65
5409,5409,7027-OUXO,0,33,111,198.0,0.0,0.0,No,no,0.0,0,5,No,66,KY,380-5102,Female,50,No,No,Yes,3,No,Month-to-Month,Paper Check,19,622,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5410,5410,2885-MWWP,0,8,30,79.1,0.0,0.0,No,no,0.0,0,16,Yes,0,WY,368-3931,Male,21,Yes,No,Yes,3,Yes,Month-to-Month,Credit Card,28,222,Not Filling Responses,Not Filling Responses,20-40,Under 30
5411,5411,1043-LCVT,0,68,371,820.4,0.0,0.0,No,no,0.0,0,27,Yes,0,PA,353-1352,Male,66,No,Yes,Yes,5,No,Month-to-Month,Credit Card,50,3408,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
5412,5412,3208-MGJJ,0,59,198,473.0,0.0,0.0,No,no,0.0,0,0,No,0,OR,348-5725,Male,30,No,No,Yes,2,No,Two Year,Credit Card,7,428,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
5413,5413,3267-RJSQ,0,73,312,870.6,0.0,0.0,No,no,0.0,2,25,Yes,0,FL,392-8318,Male,43,No,No,Yes,3,No,Two Year,Direct Debit,23,1651,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5414,5414,3896-NYVO,0,50,124,349.2,0.0,0.0,No,no,0.0,1,0,No,0,NC,366-2541,Female,59,No,No,Yes,2,No,Two Year,Credit Card,10,509,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5415,5415,1413-RWTA,0,5,12,34.9,0.0,0.0,No,no,0.0,1,0,No,0,MA,329-2918,Female,56,No,No,Yes,2,No,Two Year,Credit Card,8,41,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5416,5416,0897-ZVGW,0,60,336,844.1,0.0,0.0,No,no,0.0,0,4,Yes,0,HI,408-1242,Male,77,No,Yes,Yes,4,No,One Year,Direct Debit,51,3062,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
5417,5417,8514-CHDO,0,71,359,990.9,0.0,0.0,No,no,0.0,2,4,Yes,0,CO,368-6174,Male,49,No,No,Yes,4,Yes,Two Year,Direct Debit,59,4166,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5418,5418,8194-KLNF,0,37,335,584.5,0.0,0.0,No,no,0.0,2,0,No,0,ND,386-1631,Male,65,No,Yes,Yes,4,No,Month-to-Month,Direct Debit,10,370,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
5419,5419,3052-SKTJ,0,57,279,622.2,0.0,0.0,No,no,0.0,2,0,No,0,MN,370-1525,Female,62,No,No,Yes,3,No,Two Year,Credit Card,10,590,Not Filling Responses,Not Filling Responses,60-80,Between 30 - 65
5420,5420,8131-GJQY,0,55,237,491.0,330.0,660.0,Yes,yes,0.0,1,19,Yes,0,NJ,342-8002,Male,34,No,No,Yes,6,No,Two Year,Direct Debit,31,1681,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
5421,5421,3220-CYWW,0,35,189,423.2,0.0,0.0,No,no,0.0,0,27,No,15,HI,390-2433,Male,40,No,No,Yes,2,No,Month-to-Month,Direct Debit,28,987,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
5422,5422,3585-WKAM,0,67,297,935.3,201.0,770.5,Yes,yes,0.0,0,0,No,0,ND,343-4147,Female,49,No,No,Yes,2,No,Two Year,Direct Debit,9,584,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5423,5423,7236-MPXK,0,1,2,5.0,0.0,0.0,No,no,0.0,2,6,Yes,0,NY,335-2274,Male,35,No,No,Yes,2,No,Month-to-Month,Credit Card,22,22,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
5424,5424,9065-AQUG,0,75,119,375.6,0.0,0.0,No,no,0.0,1,0,No,0,CO,360-1643,Male,58,No,No,Yes,3,No,Two Year,Credit Card,13,952,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5425,5425,4280-CZAF,0,44,198,484.7,0.0,0.0,No,no,0.0,1,4,Yes,0,TN,401-2581,Male,62,No,No,Yes,4,No,Month-to-Month,Direct Debit,22,962,Not Filling Responses,Not Filling Responses,60-80,Between 30 - 65
5426,5426,3805-EVAM,0,71,223,715.0,0.0,0.0,No,no,0.0,0,0,No,0,SD,385-1214,Male,29,Yes,No,Yes,2,No,Two Year,Direct Debit,8,558,Not Filling Responses,Not Filling Responses,20-40,Under 30
5427,5427,9894-GMXJ,0,35,163,381.6,70.0,336.0,Yes,yes,0.0,1,0,No,0,CT,409-7523,Female,38,No,No,Yes,2,No,Month-to-Month,Credit Card,8,261,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
5428,5428,3710-CKXY,0,37,191,408.0,0.0,0.0,No,no,0.0,0,0,No,0,MD,350-2384,Male,47,No,No,Yes,4,No,Two Year,Credit Card,10,373,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5429,5429,0739-HVWV,0,71,325,853.9,0.0,0.0,No,no,0.0,2,5,No,0,KY,341-3349,Female,38,No,No,Yes,6,Yes,One Year,Credit Card,31,2236,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
5430,5430,6600-GABV,0,13,67,118.0,0.0,0.0,No,no,0.0,1,0,No,0,KY,418-8770,Male,47,No,No,Yes,3,No,Two Year,Credit Card,10,132,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5431,5431,2914-GHWU,0,60,430,958.3,0.0,0.0,No,no,0.0,1,29,Yes,0,DE,328-9006,Male,54,No,No,Yes,3,No,Month-to-Month,Direct Debit,35,2119,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5432,5432,4126-OLBR,0,69,328,966.3,0.0,0.0,No,no,0.0,2,0,No,0,KS,363-8715,Male,29,Yes,No,Yes,2,No,Two Year,Direct Debit,9,619,Not Filling Responses,Not Filling Responses,20-40,Under 30
5433,5433,8506-PCBB,0,46,181,504.4,0.0,0.0,No,no,0.0,2,6,Yes,0,OR,364-8774,Female,58,No,No,Yes,5,No,Month-to-Month,Direct Debit,17,781,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5434,5434,9839-UTTG,0,34,253,543.8,0.0,0.0,No,no,0.0,1,0,No,0,CT,351-9037,Male,37,No,No,Yes,3,No,Two Year,Credit Card,8,287,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
5435,5435,0793-LAHL,0,72,418,1078.1,0.0,0.0,No,no,0.0,1,0,No,0,NV,415-1203,Female,22,Yes,No,Yes,4,No,Two Year,Credit Card,10,736,Not Filling Responses,Not Filling Responses,20-40,Under 30
5436,5436,1917-TYXP,0,56,149,334.9,0.0,0.0,No,no,0.0,0,0,No,0,WY,405-7850,Female,24,Yes,No,Yes,2,No,Two Year,Credit Card,6,318,Not Filling Responses,Not Filling Responses,20-40,Under 30
5437,5437,2404-BGCB,0,47,435,652.5,0.0,0.0,No,no,0.0,1,0,No,0,WI,417-2265,Male,38,No,No,Yes,5,No,Two Year,Paper Check,9,441,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
5438,5438,5267-OHJK,0,71,272,850.5,0.0,0.0,No,no,0.0,0,0,No,0,WA,342-5243,Male,23,Yes,No,Yes,6,No,Two Year,Paper Check,5,381,Not Filling Responses,Not Filling Responses,20-40,Under 30
5439,5439,7688-XTMR,0,64,214,579.4,0.0,0.0,No,no,0.0,0,2,Yes,0,TX,361-2349,Female,41,No,No,Yes,2,No,One Year,Direct Debit,43,2797,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5440,5440,2253-OYFD,0,72,248,647.8,0.0,0.0,No,no,0.0,2,0,No,0,MS,387-5533,Male,47,No,No,Yes,2,No,Two Year,Credit Card,11,777,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5441,5441,0830-KXOJ,0,48,252,774.3,0.0,0.0,No,no,0.0,2,25,Yes,0,IN,357-3577,Female,40,No,No,Yes,5,No,Month-to-Month,Direct Debit,28,1371,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
5442,5442,6333-WULV,0,41,112,367.4,123.0,332.1,Yes,yes,0.0,1,0,No,0,NY,394-3312,Female,48,No,No,Yes,2,No,Two Year,Direct Debit,7,269,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
5443,5443,1902-GVFM,0,30,129,457.0,90.0,387.0,Yes,yes,0.0,0,15,Yes,0,HI,361-8113,Male,30,No,No,Yes,2,No,Month-to-Month,Credit Card,27,813,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
